,distance (m),,,
4.2579,0.02952,0.05508,0.055584,0.061988
4.2592,0.035347,0.053914,0.057465,0.059974
4.2604,0.030897,0.046186,0.052491,0.05755
4.2617,0.026024,0.055907,0.050898,0.064526
4.263,0.030916,0.053642,0.052909,0.062005
4.2642,0.035153,0.052422,0.055681,0.057826
4.2655,0.029162,0.051207,0.049466,0.062782
4.2668,0.028858,0.055434,0.057122,0.054166
4.268,0.039164,0.055199,0.052047,0.067822
4.2693,0.029303,0.058635,0.056491,0.060647
4.2705,0.032764,0.04934,0.051539,0.059476
4.2718,0.029109,0.05552,0.055673,0.062493
4.2731,0.029761,0.050176,0.054871,0.060172
4.2743,0.032438,0.054312,0.051622,0.057155
4.2756,0.035534,0.056737,0.04591,0.057361
4.2769,0.029563,0.052862,0.051586,0.058884
4.2781,0.033358,0.054839,0.057873,0.056177
4.2794,0.032929,0.058216,0.046335,0.054847
4.2807,0.031219,0.057689,0.052473,0.054477
4.2819,0.034191,0.054997,0.053066,0.062538
4.2832,0.032194,0.058664,0.054271,0.056096
4.2845,0.034936,0.052012,0.049686,0.058326
4.2857,0.033026,0.057217,0.052373,0.061535
4.287,0.031449,0.052344,0.054626,0.052075
4.2882,0.031879,0.050094,0.052125,0.054555
4.2895,0.029609,0.054299,0.05466,0.053677
4.2908,0.032866,0.053627,0.056411,0.052157
4.292,0.033259,0.045534,0.054146,0.056796
4.2933,0.03223,0.053365,0.050312,0.053488
4.2946,0.029831,0.052639,0.055346,0.059251
4.2958,0.031288,0.048727,0.052914,0.05977
4.2971,0.03358,0.051921,0.056007,0.055143
4.2984,0.02703,0.051088,0.059781,0.053598
4.2996,0.039311,0.049849,0.061376,0.057752
4.3009,0.030991,0.057756,0.054449,0.057956
4.3021,0.031853,0.048462,0.057845,0.052212
4.3034,0.032198,0.056662,0.059161,0.062076
4.3047,0.031927,0.058826,0.055462,0.051903
4.3059,0.029666,0.05208,0.05836,0.058621
4.3072,0.03298,0.053093,0.060101,0.054548
4.3085,0.027434,0.054192,0.056421,0.054006
4.3097,0.026881,0.05386,0.055055,0.055604
4.311,0.030156,0.045345,0.053422,0.058568
4.3123,0.02955,0.049666,0.056536,0.059151
4.3135,0.026183,0.044432,0.056489,0.054594
4.3148,0.027061,0.044267,0.056946,0.04981
4.3161,0.029073,0.051173,0.051856,0.055602
4.3173,0.027641,0.047074,0.057064,0.054169
4.3186,0.033317,0.05011,0.052874,0.057344
4.3198,0.034584,0.052592,0.053575,0.06398
4.3211,0.031595,0.048257,0.053898,0.05988
4.3224,0.028304,0.045439,0.051441,0.053392
4.3236,0.030448,0.048019,0.055879,0.056317
4.3249,0.032815,0.04328,0.054523,0.057262
4.3262,0.032728,0.05169,0.061232,0.05932
4.3274,0.035834,0.052881,0.055113,0.05883
4.3287,0.027524,0.049999,0.054356,0.053719
4.33,0.028275,0.049378,0.052292,0.050801
4.3312,0.027504,0.045843,0.049706,0.05864
4.3325,0.031138,0.051974,0.061263,0.055203
4.3338,0.029942,0.050248,0.061398,0.058467
4.335,0.031325,0.050264,0.051399,0.055125
4.3363,0.030525,0.047814,0.055359,0.053881
4.3375,0.030471,0.053509,0.053686,0.056727
4.3388,0.025568,0.052508,0.05428,0.057029
4.3401,0.026194,0.055397,0.055445,0.056826
4.3413,0.0268,0.056586,0.051802,0.058525
4.3426,0.0321,0.050438,0.055685,0.062915
4.3439,0.034452,0.044717,0.056584,0.051155
4.3451,0.026744,0.047507,0.055927,0.056835
4.3464,0.029863,0.047825,0.057452,0.056244
4.3477,0.035809,0.057428,0.056711,0.057056
4.3489,0.029328,0.052007,0.052443,0.04966
4.3502,0.025737,0.058891,0.055319,0.061115
4.3515,0.03864,0.053636,0.054754,0.053936
4.3527,0.030504,0.056078,0.053343,0.060677
4.354,0.030704,0.048807,0.053716,0.054681
4.3552,0.03315,0.052157,0.05441,0.056339
4.3565,0.029311,0.055847,0.054643,0.056081
4.3578,0.035478,0.04685,0.051239,0.053632
4.359,0.030925,0.052272,0.048614,0.059416
4.3603,0.035513,0.050625,0.051491,0.049948
4.3616,0.03195,0.046746,0.050793,0.048633
4.3628,0.029593,0.053152,0.0554,0.054747
4.3641,0.033234,0.051668,0.057805,0.051261
4.3654,0.03294,0.056953,0.051332,0.053799
4.3666,0.030821,0.0556,0.052991,0.055088
4.3679,0.0352,0.05042,0.055417,0.059213
4.3692,0.030263,0.055272,0.050307,0.060781
4.3704,0.034258,0.05326,0.054657,0.052092
4.3717,0.029527,0.051482,0.058771,0.056352
4.3729,0.029798,0.048714,0.053571,0.057783
4.3742,0.027848,0.04918,0.061466,0.052634
4.3755,0.031375,0.050975,0.053002,0.05507
4.3767,0.032026,0.049862,0.050525,0.054031
4.378,0.028179,0.049232,0.05579,0.057624
4.3793,0.030712,0.046486,0.050371,0.054502
4.3805,0.03011,0.04955,0.054362,0.06174
4.3818,0.028615,0.048656,0.055351,0.05441
4.3831,0.027057,0.053625,0.054657,0.050827
4.3843,0.033351,0.053984,0.057382,0.057277
4.3856,0.033796,0.049242,0.054554,0.050875
4.3869,0.028028,0.053475,0.055142,0.055304
4.3881,0.030295,0.044464,0.054734,0.050351
4.3894,0.02994,0.054694,0.056038,0.057013
4.3906,0.02876,0.053553,0.049944,0.050946
4.3919,0.033276,0.050916,0.054045,0.058588
4.3932,0.027243,0.045673,0.057865,0.048692
4.3944,0.028713,0.050805,0.048178,0.055051
4.3957,0.028892,0.052915,0.049654,0.052423
4.397,0.025546,0.04504,0.055366,0.055999
4.3982,0.027375,0.049404,0.051243,0.061483
4.3995,0.037193,0.047906,0.054681,0.048861
4.4008,0.03066,0.047721,0.054361,0.055287
4.402,0.03772,0.049785,0.058722,0.052563
4.4033,0.025496,0.04963,0.058027,0.055085
4.4046,0.040436,0.048938,0.051432,0.054581
4.4058,0.034166,0.050063,0.053169,0.056216
4.4071,0.03089,0.042793,0.047369,0.050575
4.4083,0.02736,0.054163,0.05184,0.048023
4.4096,0.028729,0.046256,0.053397,0.061065
4.4109,0.026964,0.048827,0.054215,0.057123
4.4121,0.033416,0.050494,0.050934,0.050797
4.4134,0.030607,0.060319,0.04776,0.052094
4.4147,0.030212,0.051047,0.046986,0.05898
4.4159,0.03113,0.048197,0.049913,0.054621
4.4172,0.033232,0.051778,0.051517,0.065182
4.4185,0.03165,0.042627,0.060869,0.053172
4.4197,0.030697,0.045901,0.052851,0.055049
4.421,0.029172,0.043042,0.053243,0.051984
4.4223,0.031135,0.0453,0.044617,0.04923
4.4235,0.027095,0.051707,0.052059,0.057596
4.4248,0.026616,0.049856,0.050257,0.051435
4.426,0.034051,0.05419,0.046044,0.05891
4.4273,0.031698,0.05372,0.047795,0.06377
4.4286,0.034246,0.048738,0.049493,0.055319
4.4298,0.032558,0.046547,0.049729,0.054521
4.4311,0.028586,0.049972,0.048624,0.056087
4.4324,0.025929,0.044872,0.053098,0.057508
4.4336,0.03291,0.049716,0.054661,0.048873
4.4349,0.0305,0.046426,0.050071,0.057357
4.4362,0.025285,0.052075,0.05308,0.05127
4.4374,0.028099,0.049269,0.045909,0.054508
4.4387,0.027898,0.055238,0.058167,0.056903
4.4399,0.032537,0.052122,0.050722,0.055634
4.4412,0.035335,0.048925,0.049584,0.052845
4.4425,0.029753,0.051221,0.05174,0.053218
4.4437,0.035874,0.048246,0.052675,0.050592
4.445,0.033271,0.045948,0.050712,0.054801
4.4463,0.029928,0.056999,0.053058,0.054291
4.4475,0.036154,0.043742,0.050796,0.050786
4.4488,0.035962,0.044731,0.053787,0.046478
4.4501,0.02868,0.046747,0.045893,0.048207
4.4513,0.029445,0.052636,0.047809,0.049304
4.4526,0.027122,0.052085,0.049075,0.047392
4.4539,0.030784,0.05146,0.046535,0.048615
4.4551,0.023743,0.04744,0.05224,0.056389
4.4564,0.023658,0.0527,0.045697,0.053248
4.4576,0.026217,0.053764,0.040905,0.05162
4.4589,0.029782,0.048628,0.051518,0.050797
4.4602,0.03099,0.051609,0.045224,0.051144
4.4614,0.034144,0.050377,0.051965,0.056385
4.4627,0.033741,0.052762,0.050314,0.049465
4.464,0.031155,0.049887,0.044401,0.052595
4.4652,0.034441,0.043531,0.04631,0.054662
4.4665,0.028521,0.047289,0.049582,0.053017
4.4678,0.028541,0.047539,0.047301,0.053692
4.469,0.027772,0.049145,0.047839,0.052001
4.4703,0.032525,0.054369,0.047685,0.049375
4.4716,0.039979,0.041846,0.042976,0.05249
4.4728,0.032997,0.046145,0.051534,0.051963
4.4741,0.029449,0.046925,0.056652,0.05062
4.4753,0.025379,0.047554,0.04911,0.044955
4.4766,0.034156,0.040639,0.048586,0.053097
4.4779,0.027076,0.045765,0.048938,0.054391
4.4791,0.034323,0.050283,0.048818,0.054954
4.4804,0.026091,0.049146,0.050969,0.051971
4.4817,0.028279,0.043059,0.044508,0.048049
4.4829,0.027841,0.050544,0.044643,0.048681
4.4842,0.028126,0.048581,0.049039,0.054084
4.4855,0.030955,0.051817,0.051397,0.055199
4.4867,0.03117,0.046071,0.046246,0.047965
4.488,0.029561,0.050127,0.049728,0.046909
4.4893,0.028017,0.045304,0.057076,0.047299
4.4905,0.023016,0.05027,0.051038,0.047905
4.4918,0.035583,0.055705,0.050184,0.052259
4.493,0.032315,0.045565,0.052931,0.052604
4.4943,0.028173,0.049149,0.056369,0.046361
4.4956,0.030459,0.049986,0.047827,0.054815
4.4968,0.028618,0.051497,0.055645,0.049102
4.4981,0.023295,0.046657,0.052134,0.045922
4.4994,0.025488,0.04887,0.057305,0.053958
4.5006,0.026421,0.051463,0.049896,0.051166
4.5019,0.028517,0.043735,0.045241,0.050187
4.5032,0.033871,0.051478,0.048597,0.046023
4.5044,0.028063,0.041366,0.054103,0.044768
4.5057,0.030129,0.045786,0.047576,0.049831
4.507,0.028901,0.054527,0.050312,0.052382
4.5082,0.031275,0.051934,0.047954,0.051298
4.5095,0.026379,0.04518,0.054266,0.053962
4.5107,0.031311,0.051422,0.053856,0.054374
4.512,0.027671,0.045336,0.052113,0.055034
4.5133,0.032925,0.046451,0.044379,0.04789
4.5145,0.029306,0.046432,0.048997,0.051448
4.5158,0.027146,0.042027,0.053562,0.046546
4.5171,0.025882,0.04594,0.046502,0.050929
4.5183,0.026664,0.0518,0.057345,0.049735
4.5196,0.026732,0.046728,0.049759,0.050648
4.5209,0.033178,0.052099,0.051563,0.050221
4.5221,0.028861,0.046873,0.049642,0.050222
4.5234,0.030202,0.051906,0.050386,0.052557
4.5247,0.029087,0.048684,0.049181,0.05217
4.5259,0.028516,0.052016,0.056776,0.04928
4.5272,0.030133,0.047233,0.050295,0.054264
4.5284,0.024438,0.042125,0.051,0.054791
4.5297,0.027803,0.048635,0.050286,0.056748
4.531,0.031432,0.050815,0.045881,0.051185
4.5322,0.027591,0.04406,0.054236,0.05354
4.5335,0.02462,0.053032,0.05247,0.052954
4.5348,0.026252,0.042906,0.047028,0.053744
4.536,0.0257,0.053497,0.050442,0.053041
4.5373,0.027534,0.044868,0.047839,0.056358
4.5386,0.032544,0.049756,0.047447,0.055464
4.5398,0.027174,0.04699,0.049469,0.047368
4.5411,0.028723,0.049331,0.044108,0.054219
4.5424,0.029994,0.042986,0.04885,0.052744
4.5436,0.024526,0.048482,0.051041,0.055666
4.5449,0.025137,0.053317,0.045314,0.051714
4.5461,0.033172,0.04635,0.048719,0.053549
4.5474,0.031795,0.053262,0.048516,0.053453
4.5487,0.023388,0.046356,0.048073,0.05301
4.5499,0.027268,0.054485,0.045897,0.052629
4.5512,0.02968,0.055035,0.044831,0.059102
4.5525,0.029962,0.047156,0.045925,0.053274
4.5537,0.028072,0.049563,0.047157,0.053121
4.555,0.031291,0.042437,0.047744,0.057512
4.5563,0.028313,0.045883,0.04394,0.056393
4.5575,0.028163,0.047345,0.047085,0.058542
4.5588,0.025647,0.04425,0.050719,0.049533
4.5601,0.036492,0.053125,0.052364,0.053022
4.5613,0.029154,0.043454,0.041577,0.051991
4.5626,0.029593,0.045876,0.048388,0.054612
4.5638,0.027715,0.043276,0.054293,0.054123
4.5651,0.031327,0.048997,0.051095,0.050531
4.5664,0.024529,0.038908,0.045334,0.054954
4.5676,0.025824,0.046651,0.051472,0.054848
4.5689,0.032581,0.048898,0.047846,0.051034
4.5702,0.032708,0.045062,0.042599,0.050807
4.5714,0.027273,0.05163,0.046837,0.052211
4.5727,0.029012,0.045964,0.04895,0.050793
4.574,0.031108,0.045677,0.046394,0.054274
4.5752,0.030199,0.049014,0.045855,0.052011
4.5765,0.030095,0.042455,0.046428,0.048456
4.5777,0.0324,0.043484,0.046122,0.047212
4.579,0.025529,0.047352,0.047829,0.051582
4.5803,0.029251,0.049454,0.045775,0.048732
4.5815,0.028989,0.044106,0.047167,0.049333
4.5828,0.025716,0.040481,0.045451,0.045561
4.5841,0.028184,0.041365,0.044506,0.044981
4.5853,0.031085,0.043619,0.047438,0.051799
4.5866,0.027247,0.047378,0.044702,0.050446
4.5879,0.024285,0.047267,0.051713,0.048647
4.5891,0.024826,0.045435,0.049397,0.047835
4.5904,0.025851,0.045283,0.046259,0.041532
4.5917,0.025584,0.045805,0.047131,0.048015
4.5929,0.02601,0.047066,0.050646,0.047524
4.5942,0.026499,0.050593,0.047669,0.042707
4.5954,0.034307,0.045135,0.052408,0.044834
4.5967,0.025305,0.041819,0.051749,0.048639
4.598,0.028031,0.04733,0.05454,0.048956
4.5992,0.025033,0.047674,0.046819,0.041919
4.6005,0.024637,0.048443,0.045324,0.045995
4.6018,0.026674,0.049546,0.050452,0.046009
4.603,0.031338,0.049102,0.052195,0.04587
4.6043,0.024454,0.048843,0.056352,0.047612
4.6056,0.027784,0.041238,0.04653,0.046191
4.6068,0.025876,0.043795,0.052996,0.049715
4.6081,0.028206,0.043602,0.05301,0.051067
4.6094,0.027572,0.045676,0.048518,0.051695
4.6106,0.02604,0.046856,0.050629,0.052189
4.6119,0.030985,0.051841,0.047406,0.04463
4.6131,0.024247,0.047735,0.046213,0.04769
4.6144,0.023499,0.044841,0.042688,0.049167
4.6157,0.027918,0.042892,0.055216,0.050168
4.6169,0.024281,0.043153,0.048927,0.044553
4.6182,0.026725,0.050363,0.044984,0.053016
4.6195,0.027936,0.039221,0.049676,0.044332
4.6207,0.025893,0.047231,0.046754,0.045246
4.622,0.02693,0.041146,0.043399,0.053514
4.6233,0.029845,0.047604,0.045601,0.044556
4.6245,0.026551,0.041676,0.044366,0.04656
4.6258,0.02681,0.047654,0.043791,0.04691
4.6271,0.02858,0.050638,0.048453,0.044523
4.6283,0.026147,0.038399,0.044148,0.052569
4.6296,0.032001,0.049175,0.043483,0.043351
4.6308,0.029123,0.042588,0.050464,0.047582
4.6321,0.023324,0.044363,0.042788,0.042682
4.6334,0.026692,0.049756,0.042261,0.050013
4.6346,0.031756,0.038527,0.050706,0.043257
4.6359,0.027362,0.04649,0.04843,0.04811
4.6372,0.030783,0.041116,0.039496,0.052439
4.6384,0.023691,0.037723,0.052559,0.052526
4.6397,0.026907,0.037478,0.040703,0.059479
4.641,0.025221,0.037013,0.040308,0.053541
4.6422,0.028202,0.044265,0.048607,0.052123
4.6435,0.028707,0.046398,0.048118,0.044581
4.6448,0.027439,0.042988,0.044585,0.059688
4.646,0.02796,0.048784,0.051791,0.050235
4.6473,0.026833,0.041668,0.041209,0.049696
4.6485,0.026582,0.043985,0.040465,0.052239
4.6498,0.028591,0.04441,0.044273,0.04837
4.6511,0.023699,0.044667,0.051342,0.055638
4.6523,0.030196,0.042799,0.0437,0.052836
4.6536,0.028274,0.042219,0.046712,0.050962
4.6549,0.027349,0.043683,0.044989,0.052107
4.6561,0.025998,0.043661,0.046423,0.050997
4.6574,0.025223,0.042113,0.043029,0.050805
4.6587,0.023393,0.042164,0.04476,0.054462
4.6599,0.028487,0.044109,0.042115,0.049842
4.6612,0.023882,0.04932,0.050023,0.047116
4.6625,0.02407,0.041995,0.04673,0.050012
4.6637,0.025715,0.04666,0.051675,0.048023
4.665,0.029582,0.046233,0.04633,0.051371
4.6662,0.024293,0.046395,0.045995,0.047906
4.6675,0.022798,0.046352,0.044097,0.046896
4.6688,0.025587,0.044058,0.04957,0.051099
4.67,0.022489,0.045494,0.045033,0.051009
4.6713,0.026285,0.040002,0.041552,0.053512
4.6726,0.025825,0.045739,0.044722,0.048197
4.6738,0.022597,0.036664,0.051418,0.042093
4.6751,0.024867,0.043241,0.044248,0.051407
4.6764,0.026445,0.037462,0.046789,0.044874
4.6776,0.027905,0.04294,0.051137,0.054026
4.6789,0.025972,0.040442,0.045399,0.047821
4.6802,0.033718,0.04469,0.04333,0.050006
4.6814,0.029231,0.044464,0.04575,0.045038
4.6827,0.023634,0.041294,0.049431,0.047837
4.6839,0.02844,0.042391,0.049519,0.049425
4.6852,0.027857,0.049084,0.050926,0.046708
4.6865,0.03277,0.045039,0.053652,0.051102
4.6877,0.026599,0.047627,0.045709,0.046279
4.689,0.028255,0.044817,0.047476,0.044039
4.6903,0.034098,0.046005,0.048219,0.047304
4.6915,0.029595,0.040262,0.047721,0.045986
4.6928,0.023436,0.042021,0.043523,0.04829
4.6941,0.030297,0.043375,0.046769,0.046633
4.6953,0.031966,0.044392,0.046986,0.043556
4.6966,0.023512,0.052644,0.045154,0.041477
4.6979,0.025634,0.046009,0.041416,0.049941
4.6991,0.026235,0.050338,0.039932,0.052619
4.7004,0.026751,0.050303,0.048337,0.045646
4.7016,0.022861,0.049081,0.051588,0.044376
4.7029,0.029981,0.043962,0.049357,0.04934
4.7042,0.034784,0.043581,0.049294,0.045496
4.7054,0.023938,0.04743,0.049803,0.046236
4.7067,0.029347,0.048573,0.045268,0.043872
4.708,0.024557,0.042692,0.048771,0.048355
4.7092,0.031817,0.046902,0.051052,0.045732
4.7105,0.024817,0.05099,0.050984,0.054307
4.7118,0.027716,0.047243,0.050777,0.04532
4.713,0.02692,0.042212,0.048348,0.047649
4.7143,0.031299,0.047904,0.049221,0.045615
4.7155,0.030758,0.038992,0.053165,0.050568
4.7168,0.02812,0.044701,0.048999,0.053051
4.7181,0.02218,0.04528,0.051768,0.049357
4.7193,0.032858,0.04724,0.047923,0.05103
4.7206,0.033446,0.041946,0.046489,0.048531
4.7219,0.027139,0.041308,0.050004,0.050406
4.7231,0.023311,0.040796,0.042416,0.049771
4.7244,0.027458,0.048964,0.044222,0.045737
4.7257,0.025483,0.045697,0.047895,0.049486
4.7269,0.02403,0.039544,0.046432,0.051209
4.7282,0.026388,0.047812,0.044248,0.05043
4.7295,0.022118,0.046795,0.04405,0.046792
4.7307,0.024344,0.04556,0.044546,0.051445
4.732,0.024194,0.044927,0.042351,0.047954
4.7332,0.023424,0.047218,0.048846,0.045751
4.7345,0.02962,0.045984,0.046732,0.043732
4.7358,0.028691,0.047378,0.046819,0.044375
4.737,0.029426,0.042534,0.041926,0.050245
4.7383,0.027661,0.033039,0.041948,0.048084
4.7396,0.022278,0.040692,0.045685,0.04598
4.7408,0.026094,0.043431,0.038094,0.050752
4.7421,0.025942,0.0455,0.046619,0.046231
4.7434,0.025684,0.037619,0.044215,0.042137
4.7446,0.025806,0.042324,0.039395,0.048911
4.7459,0.024795,0.044249,0.046187,0.044197
4.7472,0.0279,0.04806,0.041985,0.045395
4.7484,0.025746,0.04168,0.041099,0.046653
4.7497,0.024884,0.043797,0.047179,0.042827
4.7509,0.030562,0.041499,0.04211,0.047548
4.7522,0.028114,0.043859,0.043022,0.042014
4.7535,0.024402,0.039402,0.043854,0.046491
4.7547,0.028923,0.041851,0.042393,0.048403
4.756,0.025471,0.042109,0.041964,0.042348
4.7573,0.021157,0.038676,0.046385,0.040378
4.7585,0.023671,0.044836,0.045374,0.039936
4.7598,0.030431,0.042057,0.044062,0.041997
4.7611,0.028106,0.042643,0.049324,0.045136
4.7623,0.028226,0.044129,0.04418,0.041972
4.7636,0.02491,0.041816,0.03824,0.045131
4.7649,0.023845,0.04454,0.041836,0.037679
4.7661,0.023783,0.04417,0.040656,0.038607
4.7674,0.025647,0.043581,0.045965,0.042561
4.7686,0.025038,0.044964,0.044837,0.042986
4.7699,0.028351,0.042757,0.044001,0.046592
4.7712,0.02852,0.046899,0.04465,0.049066
4.7724,0.026017,0.042967,0.046288,0.05198
4.7737,0.032393,0.041168,0.040463,0.046632
4.775,0.028089,0.040057,0.046024,0.038808
4.7762,0.02509,0.044486,0.042663,0.048773
4.7775,0.024825,0.045148,0.05303,0.046003
4.7788,0.027,0.049426,0.041004,0.046562
4.78,0.026113,0.040892,0.042913,0.040176
4.7813,0.024247,0.042039,0.048693,0.046321
4.7826,0.029296,0.042913,0.042844,0.039776
4.7838,0.032304,0.040765,0.043991,0.045633
4.7851,0.031858,0.038797,0.041583,0.04147
4.7863,0.025227,0.037584,0.046952,0.042433
4.7876,0.029115,0.039993,0.045505,0.050693
4.7889,0.020807,0.046198,0.046415,0.045152
4.7901,0.030655,0.040825,0.053785,0.050733
4.7914,0.02944,0.039331,0.046684,0.047626
4.7927,0.026705,0.037525,0.047172,0.049539
4.7939,0.028778,0.03908,0.049755,0.046851
4.7952,0.022166,0.037976,0.041079,0.051639
4.7965,0.025112,0.045644,0.041613,0.0441
4.7977,0.023528,0.040719,0.046966,0.045657
4.799,0.02511,0.046114,0.045064,0.052004
4.8003,0.026115,0.044068,0.04121,0.053979
4.8015,0.022136,0.043349,0.048377,0.050951
4.8028,0.026036,0.037101,0.044398,0.051009
4.804,0.021549,0.045659,0.044278,0.050035
4.8053,0.027331,0.038993,0.048258,0.043425
4.8066,0.029028,0.043938,0.043196,0.0431
4.8078,0.022235,0.043915,0.040944,0.046605
4.8091,0.028772,0.035749,0.042623,0.050037
4.8104,0.026479,0.03404,0.042151,0.048513
4.8116,0.02186,0.035789,0.047627,0.05084
4.8129,0.021273,0.042424,0.042641,0.047862
4.8142,0.024214,0.045863,0.0444,0.049675
4.8154,0.026828,0.044442,0.043904,0.049643
4.8167,0.025332,0.037075,0.04155,0.051142
4.818,0.024888,0.042634,0.036228,0.048198
4.8192,0.018542,0.040496,0.043149,0.053035
4.8205,0.025696,0.041238,0.038746,0.04532
4.8217,0.028335,0.044,0.039996,0.050679
4.823,0.023305,0.039951,0.035936,0.037824
4.8243,0.030899,0.041015,0.03979,0.041314
4.8255,0.025925,0.037011,0.045995,0.046509
4.8268,0.022848,0.043515,0.043379,0.045683
4.8281,0.026035,0.050447,0.049362,0.045661
4.8293,0.026701,0.042491,0.036991,0.040104
4.8306,0.022023,0.03786,0.044162,0.049344
4.8319,0.025498,0.04303,0.038582,0.04229
4.8331,0.022186,0.045845,0.044643,0.047115
4.8344,0.022403,0.041867,0.041566,0.044066
4.8357,0.026098,0.041289,0.037075,0.041033
4.8369,0.023394,0.04179,0.043923,0.044905
4.8382,0.025078,0.050401,0.046513,0.040898
4.8394,0.026379,0.042599,0.040585,0.038681
4.8407,0.027678,0.040575,0.042743,0.04089
4.842,0.024512,0.041829,0.040756,0.037026
4.8432,0.028785,0.040962,0.040277,0.041703
4.8445,0.025215,0.042957,0.047441,0.039723
4.8458,0.028169,0.038974,0.050336,0.037328
4.847,0.024303,0.040447,0.044751,0.044327
4.8483,0.02408,0.044297,0.044752,0.039035
4.8496,0.021392,0.03735,0.043134,0.044981
4.8508,0.025825,0.040685,0.045166,0.042848
4.8521,0.026736,0.039854,0.046813,0.038351
4.8534,0.023804,0.043194,0.04479,0.043506
4.8546,0.023265,0.038176,0.04954,0.045151
4.8559,0.03377,0.042416,0.043242,0.040447
4.8571,0.027653,0.041277,0.042049,0.040166
4.8584,0.028697,0.039844,0.047143,0.051754
4.8597,0.024208,0.045857,0.043097,0.039606
4.8609,0.028652,0.042416,0.043338,0.043011
4.8622,0.023848,0.042356,0.045288,0.042987
4.8635,0.026646,0.038744,0.040758,0.045855
4.8647,0.028746,0.042995,0.045228,0.040445
4.866,0.03146,0.04125,0.037836,0.047763
4.8673,0.025688,0.041564,0.042219,0.038043
4.8685,0.024205,0.04582,0.048105,0.043586
4.8698,0.027357,0.042358,0.043253,0.046699
4.871,0.0237,0.045598,0.04372,0.043554
4.8723,0.022868,0.040495,0.042621,0.043848
4.8736,0.029499,0.043115,0.045008,0.040475
4.8748,0.023889,0.042441,0.047539,0.045715
4.8761,0.025828,0.040209,0.046071,0.040439
4.8774,0.023803,0.037801,0.048766,0.043316
4.8786,0.024072,0.045884,0.043719,0.047526
4.8799,0.021463,0.042763,0.044285,0.044529
4.8812,0.024778,0.041012,0.043296,0.049067
4.8824,0.023078,0.04435,0.045157,0.044257
4.8837,0.027716,0.043508,0.043119,0.040751
4.885,0.026193,0.043783,0.036468,0.04662
4.8862,0.026828,0.044907,0.038406,0.041515
4.8875,0.023307,0.0451,0.048408,0.048599
4.8887,0.02139,0.042021,0.042847,0.050086
4.89,0.027594,0.042554,0.0423,0.045803
4.8913,0.026369,0.040954,0.042879,0.046761
4.8925,0.024523,0.043969,0.040785,0.042424
4.8938,0.022473,0.038021,0.038909,0.048691
4.8951,0.022226,0.037698,0.045555,0.04078
4.8963,0.021111,0.03712,0.04378,0.043984
4.8976,0.020973,0.043763,0.040536,0.047995
4.8989,0.02177,0.037198,0.04107,0.044579
4.9001,0.022861,0.040001,0.044736,0.039384
4.9014,0.02411,0.04307,0.039592,0.04525
4.9027,0.023963,0.036263,0.04475,0.050967
4.9039,0.026294,0.036224,0.043448,0.04715
4.9052,0.025012,0.038744,0.047244,0.042532
4.9064,0.021612,0.040058,0.039723,0.046712
4.9077,0.026101,0.039917,0.038999,0.045541
4.909,0.027985,0.037909,0.039959,0.047501
4.9102,0.024129,0.036648,0.040951,0.046422
4.9115,0.023515,0.035789,0.043585,0.041837
4.9128,0.026024,0.037113,0.040312,0.04755
4.914,0.02625,0.039474,0.046963,0.048011
4.9153,0.02146,0.038504,0.046229,0.043544
4.9166,0.027528,0.039983,0.038762,0.039658
4.9178,0.026952,0.037261,0.041309,0.046151
4.9191,0.021085,0.042266,0.045148,0.039034
4.9204,0.023749,0.043212,0.040031,0.043086
4.9216,0.024822,0.033569,0.041418,0.044726
4.9229,0.027038,0.032956,0.042464,0.039256
4.9241,0.020371,0.036959,0.038205,0.043881
4.9254,0.026229,0.03713,0.038265,0.042477
4.9267,0.026153,0.035686,0.043028,0.048472
4.9279,0.033542,0.039721,0.038924,0.04239
4.9292,0.021799,0.039649,0.039417,0.040956
4.9305,0.021793,0.039824,0.043348,0.04459
4.9317,0.023376,0.038759,0.044399,0.04318
4.933,0.023496,0.038951,0.044924,0.045649
4.9343,0.025601,0.036482,0.038369,0.038138
4.9355,0.023803,0.048586,0.045751,0.0464
4.9368,0.028099,0.037027,0.034908,0.042203
4.9381,0.027284,0.039698,0.034229,0.043936
4.9393,0.025545,0.038895,0.038361,0.038029
4.9406,0.026568,0.038911,0.036391,0.046351
4.9418,0.028044,0.038541,0.047934,0.035765
4.9431,0.025409,0.037515,0.036468,0.046647
4.9444,0.032499,0.039962,0.044556,0.037411
4.9456,0.022659,0.036911,0.037807,0.037691
4.9469,0.02216,0.042408,0.036131,0.045344
4.9482,0.029105,0.03568,0.036417,0.043621
4.9494,0.025789,0.037397,0.038255,0.041758
4.9507,0.023875,0.038217,0.036455,0.04029
4.952,0.026884,0.040697,0.035654,0.043185
4.9532,0.02417,0.043208,0.038647,0.042236
4.9545,0.021385,0.043051,0.039265,0.043015
4.9558,0.022968,0.040406,0.044936,0.037609
4.957,0.023546,0.040853,0.040191,0.039263
4.9583,0.022119,0.041427,0.036774,0.040074
4.9595,0.022551,0.035883,0.038323,0.046892
4.9608,0.019882,0.038864,0.042576,0.04503
4.9621,0.02312,0.040633,0.041934,0.037857
4.9633,0.023792,0.035035,0.036593,0.044712
4.9646,0.022963,0.03961,0.035084,0.038999
4.9659,0.023261,0.035752,0.04265,0.038783
4.9671,0.022179,0.044018,0.043126,0.040072
